wl_home,fga_home,fg_pct_home,fg3a_home,fg3_pct_home,fta_home,ft_pct_home,oreb_home,dreb_home,stl_home,blk_home,tov_home,fga_away,fg_pct_away,fg3a_away,fg3_pct_away,fta_away,ft_pct_away,oreb_away,dreb_away,stl_away,blk_away,tov_away
L,77,0.312,30,0.233,32,0.625,8,41,4,8,23,103,0.408,39,0.231,19,0.632,15,39,14,8,7
W,81,0.383,38,0.395,33,0.758,8,36,9,7,14,78,0.397,28,0.286,35,0.771,8,38,9,9,16
W,82,0.439,36,0.278,34,0.794,9,41,12,6,27,89,0.393,54,0.333,13,0.692,8,30,13,6,25
L,90,0.411,33,0.303,23,0.739,11,32,8,6,17,84,0.488,35,0.371,25,0.68,13,39,9,6,21
L,98,0.49,34,0.265,23,0.826,13,23,13,3,16,83,0.554,43,0.558,20,0.9,9,31,10,5,24
W,97,0.546,35,0.457,22,0.545,15,45,10,6,20,93,0.355,42,0.262,29,0.655,17,27,10,8,19
W,87,0.483,32,0.375,27,0.667,13,48,10,7,23,96,0.323,40,0.25,17,0.588,12,34,11,5,22
W,83,0.458,39,0.41,18,0.667,11,36,6,5,22,85,0.353,33,0.242,30,0.9,12,34,9,2,17
W,84,0.571,47,0.468,20,0.8,8,48,4,3,25,101,0.347,33,0.152,28,0.643,16,27,13,2,13
L,86,0.43,37,0.351,21,0.714,17,33,10,3,23,77,0.494,28,0.357,29,0.724,10,31,13,4,22
L,84,0.369,35,0.171,30,0.633,7,37,12,10,14,79,0.367,26,0.269,40,0.775,10,52,6,3,17
W,77,0.506,29,0.448,43,0.698,15,40,9,6,24,85,0.329,16,0.188,31,0.71,13,25,14,5,17
84,0.295,20,24,11,21,,,,,,,,,,,,,,,,,
81,0.333,18,28,10,17,,,,,,,,,,,,,,,,,
87,0.318,16,25,15,19,,,,,,,,,,,,,,,,,
90,0.371,20,29,12,10,,,,,,,,,,,,,,,,,
93,0.361,10,41,7,11,,,,,,,,,,,,,,,,,
85,0.327,18,40,9,15,,,,,,,,,,,,,,,,,
81,0.516,31,25,15,22,,,,,,,,,,,,,,,,,
84,0.438,21,23,8,17,,,,,,,,,,,,,,,,,
80,0.405,29,32,10,17,,,,,,,,,,,,,,,,,
92,0.441,18,28,11,11,,,,,,,,,,,,,,,,,
88,0.348,22,32,14,14,,,,,,,,,,,,,,,,,
86,0.414,15,30,14,14,,,,,,,,,,,,,,,,,
83,0.378,31,39,14,18,,,,,,,,,,,,,,,,,
91,0.425,15,26,8,11,,,,,,,,,,,,,,,,,
87,0.415,22,31,8,12,,,,,,,,,,,,,,,,,
92,0.375,20,37,15,16,,,,,,,,,,,,,,,,,
92,0.25,35,39,15,8,,,,,,,,,,,,,,,,,
90,0.386,20,35,6,9,,,,,,,,,,,,,,,,,
101,0.295,23,37,18,11,,,,,,,,,,,,,,,,,
86,0.459,26,36,6,9,,,,,,,,,,,,,,,,,
83,0.268,18,38,6,13,,,,,,,,,,,,,,,,,
92,0.314,18,41,9,10,,,,,,,,,,,,,,,,,
80,0.233,28,29,12,16,,,,,,,,,,,,,,,,,
72,0.414,22,26,3,16,,,,,,,,,,,,,,,,,
95,0.371,35,41,15,13,,,,,,,,,,,,,,,,,
83,0.196,33,31,8,16,,,,,,,,,,,,,,,,,
93,0.486,20,37,8,7,,,,,,,,,,,,,,,,,
95,0.333,21,42,11,8,,,,,,,,,,,,,,,,,
94,0.294,17,24,15,14,,,,,,,,,,,,,,,,,
88,0.439,24,39,10,11,,,,,,,,,,,,,,,,,
85,0.353,25,29,8,12,,,,,,,,,,,,,,,,,
94,0.219,20,40,15,13,,,,,,,,,,,,,,,,,
92,0.432,16,35,8,10,,,,,,,,,,,,,,,,,
95,0.289,19,35,16,16,,,,,,,,,,,,,,,,,
83,0.405,19,34,7,18,,,,,,,,,,,,,,,,,
108,0.39,19,25,21,13,,,,,,,,,,,,,,,,,
92,0.421,27,30,15,12,,,,,,,,,,,,,,,,,
84,0.576,21,39,7,15,,,,,,,,,,,,,,,,,
86,0.351,19,26,12,11,,,,,,,,,,,,,,,,,
96,0.214,18,29,21,13,,,,,,,,,,,,,,,,,
87,0.375,33,37,12,14,,,,,,,,,,,,,,,,,
90,0.311,19,29,10,17,,,,,,,,,,,,,,,,,
95,0.469,14,44,11,13,,,,,,,,,,,,,,,,,
98,0.391,13,32,13,15,,,,,,,,,,,,,,,,,
84,0.268,22,35,8,15,,,,,,,,,,,,,,,,,
102,0.383,9,40,16,9,,,,,,,,,,,,,,,,,
96,0.129,23,27,16,10,,,,,,,,,,,,,,,,,
89,0.519,18,38,8,15,,,,,,,,,,,,,,,,,
91,0.263,13,31,11,13,,,,,,,,,,,,,,,,,
82,0.333,19,40,8,15,,,,,,,,,,,,,,,,,
83,0.36,23,36,7,11,,,,,,,,,,,,,,,,,
86,0.35,26,32,12,10,,,,,,,,,,,,,,,,,
91,0.45,26,32,12,12,,,,,,,,,,,,,,,,,
91,0.368,19,31,11,9,,,,,,,,,,,,,,,,,
86,0.469,17,24,8,11,,,,,,,,,,,,,,,,,
85,0.394,15,30,12,16,,,,,,,,,,,,,,,,,
91,0.28,15,36,13,14,,,,,,,,,,,,,,,,,
83,0.306,17,38,11,16,,,,,,,,,,,,,,,,,
96,0.382,41,28,16,12,,,,,,,,,,,,,,,,,
84,0.313,30,33,10,19,,,,,,,,,,,,,,,,,
88,0.333,30,37,16,14,,,,,,,,,,,,,,,,,
93,0.444,20,29,14,12,,,,,,,,,,,,,,,,,
89,0.4,25,26,16,11,,,,,,,,,,,,,,,,,
89,0.452,13,28,9,12,,,,,,,,,,,,,,,,,
89,0.326,16,34,15,15,,,,,,,,,,,,,,,,,
86,0.359,16,33,7,14,,,,,,,,,,,,,,,,,
85,0.353,31,36,14,8,,,,,,,,,,,,,,,,,
87,0.25,19,34,13,14,,,,,,,,,,,,,,,,,
92,0.452,20,47,10,10,,,,,,,,,,,,,,,,,
95,0.346,20,34,12,9,,,,,,,,,,,,,,,,,
89,0.486,17,38,7,11,,,,,,,,,,,,,,,,,
80,0.289,40,31,9,11,,,,,,,,,,,,,,,,,
90,0.324,11,23,18,17,,,,,,,,,,,,,,,,,
88,0.361,13,29,15,13,,,,,,,,,,,,,,,,,
88,0.364,20,28,15,12,,,,,,,,,,,,,,,,,
77,0.385,15,25,8,16,,,,,,,,,,,,,,,,,
86,0.333,21,29,9,15,,,,,,,,,,,,,,,,,
86,0.405,12,35,7,13,,,,,,,,,,,,,,,,,
90,0.417,27,28,12,15,,,,,,,,,,,,,,,,,
90,0.355,17,29,9,13,,,,,,,,,,,,,,,,,
86,0.343,19,30,9,18,,,,,,,,,,,,,,,,,
100,0.345,24,31,15,8,,,,,,,,,,,,,,,,,
88,0.341,19,26,10,7,,,,,,,,,,,,,,,,,
94,0.433,9,33,18,17,,,,,,,,,,,,,,,,,
88,0.343,20,30,11,11,,,,,,,,,,,,,,,,,
87,0.389,15,26,13,16,,,,,,,,,,,,,,,,,
98,0.28,5,41,11,10,,,,,,,,,,,,,,,,,
91,0.4,17,39,9,9,,,,,,,,,,,,,,,,,
98,0.409,15,32,12,10,,,,,,,,,,,,,,,,,
96,0.396,25,34,13,15,,,,,,,,,,,,,,,,,
94,0.293,24,33,13,14,,,,,,,,,,,,,,,,,
89,0.341,19,42,11,16,,,,,,,,,,,,,,,,,
86,0.474,14,33,11,10,,,,,,,,,,,,,,,,,
75,0.314,24,28,5,10,,,,,,,,,,,,,,,,,
92,0.242,19,34,8,11,,,,,,,,,,,,,,,,,
98,0.277,29,39,20,11,,,,,,,,,,,,,,,,,
97,0.395,23,30,19,10,,,,,,,,,,,,,,,,,
89,0.375,20,27,16,18,,,,,,,,,,,,,,,,,
102,0.262,27,41,12,13,,,,,,,,,,,,,,,,,
108,0.342,26,42,18,15,,,,,,,,,,,,,,,,,
102,0.333,15,33,14,13,,,,,,,,,,,,,,,,,
95,0.326,12,36,13,17,,,,,,,,,,,,,,,,,
98,0.361,15,37,13,15,,,,,,,,,,,,,,,,,
88,0.343,35,42,13,13,,,,,,,,,,,,,,,,,
89,0.343,25,35,14,13,,,,,,,,,,,,,,,,,
92,0.41,17,38,17,14,,,,,,,,,,,,,,,,,
98,0.303,11,31,20,14,,,,,,,,,,,,,,,,,
79,0.387,23,30,5,10,,,,,,,,,,,,,,,,,
81,0.182,22,27,11,12,,,,,,,,,,,,,,,,,
78,0.355,18,30,9,9,,,,,,,,,,,,,,,,,
82,0.5,15,39,7,21,,,,,,,,,,,,,,,,,
91,0.257,21,25,10,15,,,,,,,,,,,,,,,,,
90,0.457,5,31,7,16,,,,,,,,,,,,,,,,,
94,0.349,22,28,17,14,,,,,,,,,,,,,,,,,
87,0.375,26,34,12,10,,,,,,,,,,,,,,,,,
81,0.452,19,40,4,12,,,,,,,,,,,,,,,,,
81,0.343,18,26,9,22,,,,,,,,,,,,,,,,,
87,0.442,22,33,10,15,,,,,,,,,,,,,,,,,
99,0.35,19,31,18,6,,,,,,,,,,,,,,,,,
78,0.444,28,29,10,10,,,,,,,,,,,,,,,,,
98,0.298,13,29,14,11,,,,,,,,,,,,,,,,,
81,0.344,18,39,11,22,,,,,,,,,,,,,,,,,
92,0.349,16,32,9,12,,,,,,,,,,,,,,,,,
91,0.357,19,35,13,15,,,,,,,,,,,,,,,,,
90,0.367,20,38,11,11,,,,,,,,,,,,,,,,,
89,0.268,14,37,9,15,,,,,,,,,,,,,,,,,
85,0.196,24,36,12,16,,,,,,,,,,,,,,,,,
87,0.421,13,37,9,15,,,,,,,,,,,,,,,,,
88,0.348,17,35,8,22,,,,,,,,,,,,,,,,,
96,0.361,17,41,7,17,,,,,,,,,,,,,,,,,
84,0.535,16,20,9,18,,,,,,,,,,,,,,,,,
88,0.333,16,31,12,22,,,,,,,,,,,,,,,,,
80,0.257,30,27,5,15,,,,,,,,,,,,,,,,,
100,0.413,16,41,16,14,,,,,,,,,,,,,,,,,
94,0.541,18,34,9,12,,,,,,,,,,,,,,,,,
97,0.267,28,31,18,13,,,,,,,,,,,,,,,,,
95,0.317,9,36,7,11,,,,,,,,,,,,,,,,,
85,0.361,13,47,8,17,,,,,,,,,,,,,,,,,
108,0.303,23,44,14,7,,,,,,,,,,,,,,,,,
104,0.271,18,45,13,12,,,,,,,,,,,,,,,,,
80,0.4,26,26,7,17,,,,,,,,,,,,,,,,,
93,0.342,20,34,13,12,,,,,,,,,,,,,,,,,
96,0.375,21,34,13,6,,,,,,,,,,,,,,,,,
78,0.4,21,31,5,11,,,,,,,,,,,,,,,,,
82,0.341,19,33,6,22,,,,,,,,,,,,,,,,,
82,0.375,30,42,8,17,,,,,,,,,,,,,,,,,
100,0.176,18,26,13,8,,,,,,,,,,,,,,,,,
88,0.433,25,39,17,18,,,,,,,,,,,,,,,,,
99,0.447,23,27,10,9,,,,,,,,,,,,,,,,,
89,0.459,36,37,14,17,,,,,,,,,,,,,,,,,
97,0.385,16,36,10,8,,,,,,,,,,,,,,,,,
99,0.361,13,42,14,13,,,,,,,,,,,,,,,,,
98,0.375,20,36,10,7,,,,,,,,,,,,,,,,,
100,0.273,30,32,21,12,,,,,,,,,,,,,,,,,
77,0.487,18,29,12,14,,,,,,,,,,,,,,,,,
88,0.278,12,23,14,11,,,,,,,,,,,,,,,,,
96,0.439,22,24,13,7,,,,,,,,,,,,,,,,,
84,0.321,27,34,14,21,,,,,,,,,,,,,,,,,
90,0.281,17,31,11,12,,,,,,,,,,,,,,,,,
84,0.519,21,34,7,13,,,,,,,,,,,,,,,,,
79,0.432,17,30,12,11,,,,,,,,,,,,,,,,,
80,0.345,13,30,7,11,,,,,,,,,,,,,,,,,
93,0.324,13,37,14,13,,,,,,,,,,,,,,,,,
80,0.3,30,36,9,17,,,,,,,,,,,,,,,,,
94,0.349,14,28,15,12,,,,,,,,,,,,,,,,,
80,0.346,21,34,8,18,,,,,,,,,,,,,,,,,
87,0.564,15,38,5,11,,,,,,,,,,,,,,,,,
81,0.29,34,27,6,11,,,,,,,,,,,,,,,,,
90,0.297,28,33,13,14,,,,,,,,,,,,,,,,,
88,0.308,28,37,14,14,,,,,,,,,,,,,,,,,
81,0.344,17,35,10,19,,,,,,,,,,,,,,,,,
86,0.368,20,31,4,9,,,,,,,,,,,,,,,,,
75,0.423,21,34,5,14,,,,,,,,,,,,,,,,,
96,0.425,16,26,13,6,,,,,,,,,,,,,,,,,
92,0.386,6,21,10,3,,,,,,,,,,,,,,,,,
74,0.538,22,30,11,15,,,,,,,,,,,,,,,,,
84,0.375,14,26,8,18,,,,,,,,,,,,,,,,,
84,0.29,24,31,14,17,,,,,,,,,,,,,,,,,
100,0.348,21,32,12,13,,,,,,,,,,,,,,,,,
94,0.4,21,39,4,12,,,,,,,,,,,,,,,,,
75,0.393,16,32,6,20,,,,,,,,,,,,,,,,,
89,0.32,23,31,4,12,,,,,,,,,,,,,,,,,
80,0.265,22,26,5,10,,,,,,,,,,,,,,,,,
83,0.412,21,33,5,10,,,,,,,,,,,,,,,,,
85,0.391,23,41,6,13,,,,,,,,,,,,,,,,,
96,0.302,15,31,14,16,,,,,,,,,,,,,,,,,
87,0.297,20,28,4,11,,,,,,,,,,,,,,,,,
88,0.5,13,31,8,10,,,,,,,,,,,,,,,,,
91,0.229,20,24,9,12,,,,,,,,,,,,,,,,,
79,0.414,17,40,9,23,,,,,,,,,,,,,,,,,
92,0.298,14,36,8,20,,,,,,,,,,,,,,,,,
99,0.472,12,34,8,15,,,,,,,,,,,,,,,,,
92,0.3,25,33,10,17,,,,,,,,,,,,,,,,,
94,0.341,33,35,16,17,,,,,,,,,,,,,,,,,
93,0.391,17,38,10,11,,,,,,,,,,,,,,,,,
95,0.257,19,35,8,8,,,,,,,,,,,,,,,,,
79,0.395,12,33,10,23,,,,,,,,,,,,,,,,,
89,0.333,23,28,9,9,,,,,,,,,,,,,,,,,
87,0.268,18,31,10,13,,,,,,,,,,,,,,,,,
98,0.225,19,43,15,9,,,,,,,,,,,,,,,,,
87,0.512,15,38,11,13,,,,,,,,,,,,,,,,,
86,0.25,11,30,14,21,,,,,,,,,,,,,,,,,
97,0.364,24,38,13,12,,,,,,,,,,,,,,,,,
90,0.351,30,41,9,16,,,,,,,,,,,,,,,,,
96,0.383,10,43,11,16,,,,,,,,,,,,,,,,,
99,0.237,26,41,14,14,,,,,,,,,,,,,,,,,
75,0.458,31,24,8,19,,,,,,,,,,,,,,,,,
77,0.222,30,21,12,24,,,,,,,,,,,,,,,,,
76,0.387,29,34,2,17,,,,,,,,,,,,,,,,,
100,0.313,19,40,18,15,,,,,,,,,,,,,,,,,
105,0.3,19,34,17,7,,,,,,,,,,,,,,,,,
86,0.342,22,30,7,16,,,,,,,,,,,,,,,,,
82,0.486,14,29,6,16,,,,,,,,,,,,,,,,,
86,0.351,27,26,14,16,,,,,,,,,,,,,,,,,
104,0.3,27,49,14,13,,,,,,,,,,,,,,,,,
101,0.233,20,47,9,14,,,,,,,,,,,,,,,,,
98,0.341,25,39,15,7,,,,,,,,,,,,,,,,,
92,0.279,22,34,12,13,,,,,,,,,,,,,,,,,
100,0.25,19,38,18,10,,,,,,,,,,,,,,,,,
87,0.282,28,33,8,9,,,,,,,,,,,,,,,,,
97,0.325,13,33,19,12,,,,,,,,,,,,,,,,,
84,0.303,28,37,15,14,,,,,,,,,,,,,,,,,
103,0.318,12,36,9,10,,,,,,,,,,,,,,,,,
97,0.275,21,35,16,21,,,,,,,,,,,,,,,,,
93,0.296,19,33,8,8,,,,,,,,,,,,,,,,,
87,0.391,27,39,11,9,,,,,,,,,,,,,,,,,
95,0.4,35,26,14,14,,,,,,,,,,,,,,,,,
85,0.292,27,37,15,31,,,,,,,,,,,,,,,,,
73,0.433,28,29,9,14,,,,,,,,,,,,,,,,,
83,0.333,25,26,16,13,,,,,,,,,,,,,,,,,
77,0.538,33,29,4,11,,,,,,,,,,,,,,,,,
98,0.275,15,26,13,9,,,,,,,,,,,,,,,,,
89,0.395,26,30,10,13,,,,,,,,,,,,,,,,,
92,0.423,29,36,14,14,,,,,,,,,,,,,,,,,
83,0.361,37,22,10,8,,,,,,,,,,,,,,,,,
89,0.333,15,34,14,21,,,,,,,,,,,,,,,,,
82,0.481,36,32,8,13,,,,,,,,,,,,,,,,,
95,0.308,23,26,15,12,,,,,,,,,,,,,,,,,
98,0.267,19,31,18,11,,,,,,,,,,,,,,,,,
92,0.257,22,32,14,13,,,,,,,,,,,,,,,,,
95,0.389,17,41,11,11,,,,,,,,,,,,,,,,,
102,0.333,14,37,6,7,,,,,,,,,,,,,,,,,
97,0.25,26,33,10,15,,,,,,,,,,,,,,,,,
99,0.447,15,33,11,15,,,,,,,,,,,,,,,,,
88,0.263,14,40,9,15,,,,,,,,,,,,,,,,,
80,0.324,28,36,8,18,,,,,,,,,,,,,,,,,
86,0.405,22,38,9,11,,,,,,,,,,,,,,,,,
90,0.317,18,34,8,8,,,,,,,,,,,,,,,,,
95,0.184,20,28,19,14,,,,,,,,,,,,,,,,,
75,0.313,15,33,6,21,,,,,,,,,,,,,,,,,
96,0.479,22,29,9,10,,,,,,,,,,,,,,,,,
94,0.484,18,30,8,13,,,,,,,,,,,,,,,,,
80,0.353,17,34,7,15,,,,,,,,,,,,,,,,,
83,0.371,18,30,12,13,,,,,,,,,,,,,,,,,
92,0.333,19,31,16,13,,,,,,,,,,,,,,,,,
83,0.488,16,30,10,14,,,,,,,,,,,,,,,,,
96,0.289,29,33,12,17,,,,,,,,,,,,,,,,,
89,0.415,35,33,9,16,,,,,,,,,,,,,,,,,
92,0.411,29,34,18,10,,,,,,,,,,,,,,,,,
91,0.282,25,26,13,12,,,,,,,,,,,,,,,,,
90,0.293,8,33,12,16,,,,,,,,,,,,,,,,,
78,0.429,27,32,11,13,,,,,,,,,,,,,,,,,
75,0.267,34,32,12,18,,,,,,,,,,,,,,,,,
87,0.303,12,22,11,17,,,,,,,,,,,,,,,,,
89,0.395,22,34,9,11,,,,,,,,,,,,,,,,,
86,0.5,25,35,11,13,,,,,,,,,,,,,,,,,
82,0.359,26,36,8,14,,,,,,,,,,,,,,,,,
91,0.386,25,34,10,10,,,,,,,,,,,,,,,,,
108,0.326,18,27,13,15,,,,,,,,,,,,,,,,,
109,0.4,29,39,24,17,,,,,,,,,,,,,,,,,
83,0.395,12,31,8,22,,,,,,,,,,,,,,,,,
82,0.421,22,29,9,21,,,,,,,,,,,,,,,,,
99,0.324,18,27,17,13,,,,,,,,,,,,,,,,,
97,0.383,23,36,18,15,,,,,,,,,,,,,,,,,
89,0.378,34,32,12,12,,,,,,,,,,,,,,,,,
98,0.512,6,27,9,14,,,,,,,,,,,,,,,,,
89,0.389,22,40,11,11,,,,,,,,,,,,,,,,,
95,0.351,24,36,9,3,,,,,,,,,,,,,,,,,
76,0.5,14,28,7,20,,,,,,,,,,,,,,,,,
77,0.172,18,33,9,21,,,,,,,,,,,,,,,,,
91,0.318,28,35,8,11,,,,,,,,,,,,,,,,,
94,0.405,14,39,11,18,,,,,,,,,,,,,,,,,
78,0.276,28,32,14,16,,,,,,,,,,,,,,,,,
88,0.306,20,30,12,7,,,,,,,,,,,,,,,,,
89,0.4,17,32,12,12,,,,,,,,,,,,,,,,,
91,0.357,18,30,11,9,,,,,,,,,,,,,,,,,
95,0.408,13,38,13,13,,,,,,,,,,,,,,,,,
88,0.425,19,34,5,6,,,,,,,,,,,,,,,,,
87,0.372,11,32,11,12,,,,,,,,,,,,,,,,,
86,0.438,13,38,8,10,,,,,,,,,,,,,,,,,
100,0.333,16,30,17,5,,,,,,,,,,,,,,,,,
83,0.421,17,37,8,15,,,,,,,,,,,,,,,,,
74,0.467,25,32,6,18,,,,,,,,,,,,,,,,,
92,0.367,12,27,10,12,,,,,,,,,,,,,,,,,
90,0.39,11,35,11,12,,,,,,,,,,,,,,,,,
83,0.394,15,30,9,13,,,,,,,,,,,,,,,,,
90,0.316,21,33,11,11,,,,,,,,,,,,,,,,,
92,0.314,11,35,8,11,,,,,,,,,,,,,,,,,
90,0.333,34,28,13,10,,,,,,,,,,,,,,,,,
93,0.276,19,32,16,18,,,,,,,,,,,,,,,,,
90,0.208,12,37,9,15,,,,,,,,,,,,,,,,,
87,0.419,17,42,7,13,,,,,,,,,,,,,,,,,
96,0.333,26,38,15,17,,,,,,,,,,,,,,,,,
99,0.381,26,37,19,20,,,,,,,,,,,,,,,,,
106,0.263,22,40,19,12,,,,,,,,,,,,,,,,,
91,0.372,20,38,13,19,,,,,,,,,,,,,,,,,
73,0.5,26,32,6,21,,,,,,,,,,,,,,,,,
91,0.326,13,27,16,21,,,,,,,,,,,,,,,,,
73,0.415,24,39,5,15,,,,,,,,,,,,,,,,,
84,0.382,20,31,11,14,,,,,,,,,,,,,,,,,
86,0.459,29,27,8,14,,,,,,,,,,,,,,,,,
77,0.393,37,26,4,15,,,,,,,,,,,,,,,,,
99,0.31,19,39,21,11,,,,,,,,,,,,,,,,,
89,0.278,24,33,11,11,,,,,,,,,,,,,,,,,
91,0.435,23,30,10,9,,,,,,,,,,,,,,,,,
92,0.432,26,33,18,16,,,,,,,,,,,,,,,,,
84,0.242,27,33,8,18,,,,,,,,,,,,,,,,,
83,0.394,21,35,7,20,,,,,,,,,,,,,,,,,
93,0.364,23,38,9,9,,,,,,,,,,,,,,,,,
81,0.333,18,39,3,18,,,,,,,,,,,,,,,,,
108,0.3,23,34,9,13,,,,,,,,,,,,,,,,,
97,0.303,32,40,14,22,,,,,,,,,,,,,,,,,
89,0.25,33,35,18,21,,,,,,,,,,,,,,,,,
92,0.395,13,31,11,21,,,,,,,,,,,,,,,,,
86,0.436,8,44,6,10,,,,,,,,,,,,,,,,,
96,0.316,17,32,15,10,,,,,,,,,,,,,,,,,
78,0.483,23,29,6,19,,,,,,,,,,,,,,,,,
89,0.487,22,25,10,13,,,,,,,,,,,,,,,,,
88,0.4,22,32,11,11,,,,,,,,,,,,,,,,,
81,0.27,22,32,8,17,,,,,,,,,,,,,,,,,
96,0.279,9,33,11,13,,,,,,,,,,,,,,,,,
93,0.278,18,37,12,12,,,,,,,,,,,,,,,,,
90,0.512,15,36,13,13,,,,,,,,,,,,,,,,,
85,0.324,27,30,11,13,,,,,,,,,,,,,,,,,
100,0.333,14,42,17,12,,,,,,,,,,,,,,,,,
98,0.341,11,33,10,12,,,,,,,,,,,,,,,,,
98,0.417,5,34,10,11,,,,,,,,,,,,,,,,,
81,0.429,16,39,8,19,,,,,,,,,,,,,,,,,
87,0.381,23,34,11,10,,,,,,,,,,,,,,,,,
86,0.368,25,34,11,15,,,,,,,,,,,,,,,,,
83,0.353,19,29,16,19,,,,,,,,,,,,,,,,,
87,0.405,15,27,15,16,,,,,,,,,,,,,,,,,
80,0.368,24,35,6,25,,,,,,,,,,,,,,,,,
97,0.439,13,32,8,18,,,,,,,,,,,,,,,,,
94,0.175,12,34,16,17,,,,,,,,,,,,,,,,,
86,0.341,17,35,10,18,,,,,,,,,,,,,,,,,
75,0.281,42,31,7,14,,,,,,,,,,,,,,,,,
87,0.297,27,31,10,13,,,,,,,,,,,,,,,,,
83,0.257,21,39,9,13,,,,,,,,,,,,,,,,,
90,0.27,14,35,11,13,,,,,,,,,,,,,,,,,
83,0.3,20,34,7,18,,,,,,,,,,,,,,,,,
86,0.412,17,36,12,14,,,,,,,,,,,,,,,,,
91,0.426,14,39,9,15,,,,,,,,,,,,,,,,,
85,0.37,18,35,10,20,,,,,,,,,,,,,,,,,
83,0.364,18,28,11,14,,,,,,,,,,,,,,,,,
78,0.323,21,31,13,17,,,,,,,,,,,,,,,,,
87,0.441,21,32,8,11,,,,,,,,,,,,,,,,,
97,0.348,24,30,15,10,,,,,,,,,,,,,,,,,
94,0.364,30,39,14,10,,,,,,,,,,,,,,,,,
82,0.379,22,39,4,15,,,,,,,,,,,,,,,,,
89,0.405,13,31,6,13,,,,,,,,,,,,,,,,,
97,0.444,16,41,16,15,,,,,,,,,,,,,,,,,
89,0.39,31,38,9,9,,,,,,,,,,,,,,,,,
82,0.3,28,37,7,16,,,,,,,,,,,,,,,,,
86,0.233,28,32,8,13,,,,,,,,,,,,,,,,,
85,0.424,17,39,8,13,,,,,,,,,,,,,,,,,
92,0.464,25,26,11,12,,,,,,,,,,,,,,,,,
87,0.436,19,36,6,11,,,,,,,,,,,,,,,,,
90,0.333,24,26,10,17,,,,,,,,,,,,,,,,,
98,0.563,15,45,15,16,,,,,,,,,,,,,,,,,
97,0.421,21,41,12,22,,,,,,,,,,,,,,,,,
101,0.452,23,34,8,17,,,,,,,,,,,,,,,,,
97,0.25,21,34,11,4,,,,,,,,,,,,,,,,,
94,0.365,16,45,11,10,,,,,,,,,,,,,,,,,
82,0.231,31,38,15,15,,,,,,,,,,,,,,,,,
86,0.341,14,24,10,12,,,,,,,,,,,,,,,,,
83,0.5,31,47,15,27,,,,,,,,,,,,,,,,,
105,0.277,18,26,13,10,,,,,,,,,,,,,,,,,
78,0.314,25,30,10,18,,,,,,,,,,,,,,,,,
83,0.323,16,28,4,13,,,,,,,,,,,,,,,,,
83,0.405,31,40,12,18,,,,,,,,,,,,,,,,,
106,0.186,27,30,22,8,,,,,,,,,,,,,,,,,
81,0.425,18,43,9,17,,,,,,,,,,,,,,,,,
86,0.156,22,36,7,10,,,,,,,,,,,,,,,,,
82,0.538,32,34,7,14,,,,,,,,,,,,,,,,,
80,0.333,30,25,10,22,,,,,,,,,,,,,,,,,
102,0.357,24,40,15,15,,,,,,,,,,,,,,,,,
102,0.343,20,31,11,11,,,,,,,,,,,,,,,,,
93,0.35,28,33,8,12,,,,,,,,,,,,,,,,,
92,0.346,30,34,10,18,,,,,,,,,,,,,,,,,
81,0.404,29,30,12,17,,,,,,,,,,,,,,,,,
81,0.412,24,26,9,20,,,,,,,,,,,,,,,,,
99,0.279,24,35,9,13,,,,,,,,,,,,,,,,,
90,0.5,23,45,7,21,,,,,,,,,,,,,,,,,
80,0.421,30,33,9,20,,,,,,,,,,,,,,,,,
83,0.316,21,29,9,20,,,,,,,,,,,,,,,,,
82,0.294,39,34,10,21,,,,,,,,,,,,,,,,,
97,0.321,30,33,17,20,,,,,,,,,,,,,,,,,
87,0.512,25,37,10,15,,,,,,,,,,,,,,,,,
103,0.5,11,22,15,10,,,,,,,,,,,,,,,,,
89,0.385,19,34,12,11,,,,,,,,,,,,,,,,,
94,0.306,13,36,12,13,,,,,,,,,,,,,,,,,
100,0.343,16,37,14,12,,,,,,,,,,,,,,,,,
91,0.244,9,38,12,18,,,,,,,,,,,,,,,,,
93,0.391,24,40,16,18,,,,,,,,,,,,,,,,,
99,0.325,8,34,17,16,,,,,,,,,,,,,,,,,
71,0.417,30,38,7,17,,,,,,,,,,,,,,,,,
86,0.3,13,29,10,15,,,,,,,,,,,,,,,,,
97,0.303,23,30,19,18,,,,,,,,,,,,,,,,,
81,0.421,24,36,7,17,,,,,,,,,,,,,,,,,
96,0.239,25,30,19,16,,,,,,,,,,,,,,,,,
80,0.367,32,39,4,12,,,,,,,,,,,,,,,,,
82,0.417,34,37,7,13,,,,,,,,,,,,,,,,,
86,0.311,27,41,6,12,,,,,,,,,,,,,,,,,
82,0.39,17,28,8,13,,,,,,,,,,,,,,,,,
85,0.467,21,28,13,14,,,,,,,,,,,,,,,,,
89,0.489,20,28,9,7,,,,,,,,,,,,,,,,,
77,0.564,22,28,6,15,,,,,,,,,,,,,,,,,
77,0.345,32,41,5,21,,,,,,,,,,,,,,,,,
83,0.341,18,26,5,19,,,,,,,,,,,,,,,,,
86,0.286,17,38,15,21,,,,,,,,,,,,,,,,,
87,0.281,24,37,11,13,,,,,,,,,,,,,,,,,
92,0.377,19,33,8,16,,,,,,,,,,,,,,,,,
99,0.472,21,37,12,13,,,,,,,,,,,,,,,,,
